id,c_claveunidad,nombre,descripcion,nota,fecha_de_inicio_de_vigencia,fecha_de_fin_de_vigencia,simbolo
catalogos_clave_unidad2203,XKI,Kit (Conjunto de piezas),Conjunto de artículos o implementos utilizados para un propósito específico.,,2017-07-26,,
catalogos_clave_unidad2204,XLE,Valijas,"Colección de bolsas, cajas y / o contenedores que contienen objetos personales para un viaje.",,2017-07-26,,
catalogos_clave_unidad2205,XLG,Bitacora,,,2017-07-26,,
catalogos_clave_unidad2206,XLT,Lote,,,2017-07-26,,
catalogos_clave_unidad2207,XLU,Caja de arrastre,Caja de madera para el transporte y almacenamiento de frutas y verduras.,,2017-07-26,,
catalogos_clave_unidad2208,XLV,Contenedor pequeño,"Contenedor de madera o metal, usado para empacar artículos de uso doméstico y personales.",,2017-07-26,,
catalogos_clave_unidad2209,XLZ,Registros  con fleje/ agrupados/ armados,,,2017-07-26,,
catalogos_clave_unidad2210,XMA,Cajón metálico,Caja de contención hecha de metal para retener sustancias o artículos.,,2017-07-26,,
catalogos_clave_unidad2211,XMB,Múltiplo de bolsas,,,2017-07-26,,
catalogos_clave_unidad2212,XMC,Cajón para leche,,,2017-07-26,,
catalogos_clave_unidad2213,XME,Contenedor de metal,"Tipo de caja de contención hecha de metal para retener sustancias o artículos, no especificado de otro modo como equipo de transporte.",,2017-07-26,,
catalogos_clave_unidad2214,XMR,Recipiente de metal,Recipiente de contención de metal para retener sustancias o artículos.,,2017-07-26,,
catalogos_clave_unidad2215,XMS,Saco milti-pared,,,2017-07-26,,
catalogos_clave_unidad2216,XMT,Tapete,,,2017-07-26,,
catalogos_clave_unidad2217,XMW,Contenedor envuelto en plástico,Recipiente de contención envuelto en plástico para retener sustancias o artículos.,,2017-07-26,,
catalogos_clave_unidad2218,XMX,Caja pequeña de cerillos,,,2017-07-26,,
catalogos_clave_unidad2219,XNA,No disponible,,,2017-07-26,,
catalogos_clave_unidad2220,XNE,Sin empaque o no empaquetado,,,2017-07-26,,
catalogos_clave_unidad2221,XNF,"Sin empaque o no empaquetado, unidad simple",,,2017-07-26,,
catalogos_clave_unidad2222,XNG,"Sin empaque o no empaquetado, unidades múltiples",,,2017-07-26,,
catalogos_clave_unidad2223,XNS,Caja nido,,,2017-07-26,,
catalogos_clave_unidad2224,XNT,Red,,,2017-07-26,,
catalogos_clave_unidad2225,XNU,Red de plástico con tubo,,,2017-07-26,,
catalogos_clave_unidad2226,XNV,Red textil con tubo,,,2017-07-26,,
catalogos_clave_unidad2227,XOA,"Pallet, Según la clasificación de la compañía (Commonwealth Handling Equipment Pool (CHEP) 40 cm x 60 cm",Pallet de dimensiones 40 centímetros x 60 centímetros.,,2017-07-26,,
catalogos_clave_unidad2228,XOB,"Pallet, Según la clasificación de la compañía (Commonwealth Handling Equipment Pool (CHEP) 80 cm x 120 cm",Pallet de dimensiones 80 centímetros x 120 centímetros.,,2017-07-26,,
catalogos_clave_unidad2229,XOC,"Pallet, Según la clasificación de la compañía (Commonwealth Handling Equipment Pool (CHEP) 100 cm x 120 cm",Pallet de dimensiones 100 centímetros x 120 centímetros.,,2017-07-26,,
catalogos_clave_unidad2230,XOD,"Pallet, AS 4068-1993",Pallet con  estándar australiano de dimensiones 115.5 centímetros x 116.5 centímetros.,,2017-07-26,,
catalogos_clave_unidad2231,XOE,"Pallet, ISO T11","Pallet con estándar ISO de dimensiones 110 centímetros x 110 centímetros, prevalente en la región Asia-Pacífico.",,2017-07-26,,
catalogos_clave_unidad2232,XOF,"Plataforma, peso o dimensión no especificada",Plataforma de carga equivalente del Pallet de dimensiones desconocidas o peso desconocido.,,2017-07-26,,
catalogos_clave_unidad2233,XOK,Bloque,"Una pieza sólida de una sustancia dura, tal como granito, que tiene uno o más lados planos.",,2017-07-26,,
catalogos_clave_unidad2234,XOT,Octabin,"Envase estándar de cartón de grandes dimensiones para almacenar por ejemplo verduras, gránulos de plástico u otros productos secos.",,2017-07-26,,
catalogos_clave_unidad2235,XP2,Charola,"Recipiente ancho y abierto, usualmente de metal.",,2017-07-26,,
catalogos_clave_unidad2236,XPA,Cajetilla,Paquete pequeño.,,2017-07-26,,
catalogos_clave_unidad2237,XPB,"Pallet, Caja combinada y abierta con caja y pallet.",,,2017-07-26,,
catalogos_clave_unidad2238,XPC,Paquete postal,,,2017-07-26,,
catalogos_clave_unidad2239,XPD,Pallet modular con collares (80cms * 100cms),Pallet tamaño estándar de dimensiones 80 centímetros por 100 centímetros (cms).,,2017-07-26,,
catalogos_clave_unidad2240,XPE,Pallet modular con collares (80cms * 120cms),Pallet tamaño estándar de dimensiones 80 centímetros por 120 centímetros (cms).,,2017-07-26,,
catalogos_clave_unidad2241,XPF,Corral,Pequeño recinto abierto para retener animales.,,2017-07-26,,
catalogos_clave_unidad2242,XPG,Placa,,,2017-07-26,,
catalogos_clave_unidad2243,XPH,Cantaro,,,2017-07-26,,
catalogos_clave_unidad2244,XPI,Pleca,,,2017-07-26,,
catalogos_clave_unidad2245,XPJ,Canastilla,,,2017-07-26,,
catalogos_clave_unidad2246,XPK,Paquete,Unidad de empaque estándar.,,2017-07-26,,
catalogos_clave_unidad2247,XPL,Balde,,,2017-07-26,,
catalogos_clave_unidad2248,XPN,Tablón,,,2017-07-26,,
catalogos_clave_unidad2249,XPO,Bolsa pequeña,,,2017-07-26,,
catalogos_clave_unidad2250,XPR,Contenedor de plástico,Recipiente de contención de plástico para retener sustancias o artículos.,,2017-07-26,,
catalogos_clave_unidad2251,XPT,Maceta,,,2017-07-26,,
catalogos_clave_unidad2252,XPU,Cacerola,,,2017-07-26,,
catalogos_clave_unidad2253,XPV,"Tubos, con fleje/ agrupados/ armados",,,2017-07-26,,
catalogos_clave_unidad2254,XPX,Pallet,"Plataforma o caja abierta, generalmente de madera, en la que se conservan las mercancías para facilitar el manejo mecánico durante el transporte y almacenamiento.",,2017-07-26,,
catalogos_clave_unidad2255,XPY,Placas con fleje/ agrupados/ armados,,,2017-07-26,,
catalogos_clave_unidad2256,XPZ,Tablones con fleje/ agrupados/ armados,,,2017-07-26,,
catalogos_clave_unidad2257,XQA,Tambor de acero con cabeza no desmontable,,,2017-07-26,,
catalogos_clave_unidad2258,XQB,Tambor de  acero con cabeza extraíble,,,2017-07-26,,
catalogos_clave_unidad2259,XQC,Tambor de aluminio con cabeza no extraíble,,,2017-07-26,,
catalogos_clave_unidad2260,XQD,Tambor de aluminio con cabeza extraíble,,,2017-07-26,,
catalogos_clave_unidad2261,XQF,"Tambor, plástico con cabeza no desmontable",,,2017-07-26,,
catalogos_clave_unidad2262,XQG,"Tambor, plástico, cabeza extraíble",,,2017-07-26,,
catalogos_clave_unidad2263,XQH,Barril de madera con tapón,,,2017-07-26,,
catalogos_clave_unidad2264,XQJ,Barril de madera con cabeza desprendible,,,2017-07-26,,
catalogos_clave_unidad2265,XQK,Bidón de acero con cabeza no desmontable,,,2017-07-26,,
catalogos_clave_unidad2266,XQL,Bidón de acero con cabeza desmontable,,,2017-07-26,,
catalogos_clave_unidad2267,XQM,Bidón de plástico con cabeza no desmontable,,,2017-07-26,,
catalogos_clave_unidad2268,XQN,Bidón de plástico con cabeza extraíble,,,2017-07-26,,
catalogos_clave_unidad2269,XQP,Caja de madera natural estándar,,,2017-07-26,,
catalogos_clave_unidad2270,XQQ,Caja de madera natural con muros a prueba de filtraciones,,,2017-07-26,,
catalogos_clave_unidad2271,XQR,Caja de plástico expandida,,,2017-07-26,,
catalogos_clave_unidad2272,XQS,Caja de plástico sólida,,,2017-07-26,,
catalogos_clave_unidad2273,XRD,Rod,,,2017-07-26,,
catalogos_clave_unidad2274,XRG,Anillo,,,2017-07-26,,
catalogos_clave_unidad2275,XRJ,"Estante, Perchero para ropa",,,2017-07-26,,
catalogos_clave_unidad2276,XRK,Estante,,,2017-07-26,,
catalogos_clave_unidad2277,XRL,Carrete,Dispositivo giratorio cilíndrico con un reborde en cada extremo en el que se enrollan los materiales.,,2017-07-26,,
catalogos_clave_unidad2278,XRO,Rollo,,,2017-07-26,,
catalogos_clave_unidad2279,XRT,Red Roja,Material de confinamiento hecho de redes de malla roja para retener artículos (por ejemplo árboles).,,2017-07-26,,
catalogos_clave_unidad2280,XRZ,Varillas  con fleje/ agrupados/ armados,,,2017-07-26,,
catalogos_clave_unidad2281,XSA,Saco,,,2017-07-26,,
catalogos_clave_unidad2282,XSB,Losa,,,2017-07-26,,
catalogos_clave_unidad2283,XSC,Cajón poco profundo,,,2017-07-26,,
catalogos_clave_unidad2284,XSD,Huso,,,2017-07-26,,
catalogos_clave_unidad2285,XSE,Baúl,,,2017-07-26,,
catalogos_clave_unidad2286,XSH,Bolsa pequeña hermética,,,2017-07-26,,
catalogos_clave_unidad2287,XSI,Patín,Una plataforma o plataforma móvil baja para facilitar el manejo y transporte de mercancías.,,2017-07-26,,
catalogos_clave_unidad2288,XSK,Carcasa esqueleto,,,2017-07-26,,
catalogos_clave_unidad2289,XSL,Hoja de deslizamiento,Láminas de plástico duro se utilizan principalmente como la base sobre la cual apilan mercancías para optimizar el espacio dentro de un contenedor. Puede utilizarse como alternativa a un embalaje paletizado.,,2017-07-26,,
catalogos_clave_unidad2290,XSM,Hoja de metal,,,2017-07-26,,
catalogos_clave_unidad2291,XSO,Carrete pequeño,"Contenedor de empaque utilizado en el transporte de artículos tales como alambre, cable, cinta e hilo.",,2017-07-26,,
catalogos_clave_unidad2292,XSP,Hoja de empaque de plástico,,,2017-07-26,,
catalogos_clave_unidad2293,XSS,Cajón de acero,,,2017-07-26,,
catalogos_clave_unidad2294,XSU,Maleta,,,2017-07-26,,
catalogos_clave_unidad2295,XSV,Sobre de acero,,,2017-07-26,,
catalogos_clave_unidad2296,XSW,Envoltorio,Mercancías retenidas en una película de plástico transparente que ha sido envuelta alrededor y luego encogido fuertemente a las mercancías.,,2017-07-26,,
catalogos_clave_unidad2297,XSY,Manga,,,2017-07-26,,
catalogos_clave_unidad2298,XSZ,Hojas  con fleje/ agrupados/ armados,,,2017-07-26,,
catalogos_clave_unidad2299,XT1,Tableta,"Artículo suelto o sin empaque en forma de barra, bloque o pieza.",,2017-07-26,,
catalogos_clave_unidad2300,XTB,Tina,,,2017-07-26,,
catalogos_clave_unidad2301,XTC,Caja para té,,,2017-07-26,,
catalogos_clave_unidad2302,XTD,Tubo plegable,,,2017-07-26,,
catalogos_clave_unidad2303,XTG,Contenedor de tanque genérico,Recipiente especialmente construido para el transporte de líquidos y gases a granel.,,2017-07-26,,
catalogos_clave_unidad2304,XTI,Tierce,Barril de 1/6 parte de tonel,,2017-07-26,,
catalogos_clave_unidad2305,XTK,Tanque rectangular,,,2017-07-26,,
catalogos_clave_unidad2306,XTL,Tina con tapa,,,2017-07-26,,
catalogos_clave_unidad2307,XTN,Hojalata,,,2017-07-26,,
catalogos_clave_unidad2308,XTO,Tonel,Barril con capacidad para 982 litros,,2017-07-26,,
catalogos_clave_unidad2309,XTR,Maletero,,,2017-07-26,,
catalogos_clave_unidad2310,XTS,Estructura,,,2017-07-26,,
catalogos_clave_unidad2311,XTT,Bolsa de mano,Una gran bolsa o cesto.,,2017-07-26,,
catalogos_clave_unidad2312,XTU,Tubo,,,2017-07-26,,
catalogos_clave_unidad2313,XTV,Tubo con boquilla,"Tubo de plástico, metal o cartón, provisto de una boquilla, que contiene un producto líquido o semilíquido, por ejemplo silicio.",,2017-07-26,,
catalogos_clave_unidad2314,XTW,Pallet tricapa,Una paleta ligera hecha de cartón ondulado resistente.,,2017-07-26,,
catalogos_clave_unidad2315,XTY,Tanque cilíndrico,,,2017-07-26,,
catalogos_clave_unidad2316,XTZ,Tubos  con fleje/ agrupados/ armados,,,2017-07-26,,
catalogos_clave_unidad2317,XUC,Sin empaque,,,2017-07-26,,
catalogos_clave_unidad2318,XUN,Unidad,"Tipo de paquete compuesto de un solo artículo u objeto, no especificado de otro modo como una unidad de equipo de transporte.",,2017-07-26,,
catalogos_clave_unidad2319,XVA,Tanque,,,2017-07-26,,
catalogos_clave_unidad2320,XVG,"Tanque de gas (a 1,031 mbar y 15° C)",,,2017-07-26,,
catalogos_clave_unidad2321,XVI,Frasco pequeño,,,2017-07-26,,
catalogos_clave_unidad2322,XVK,Paquete transportable,Tipo de cajón de madera.,,2017-07-26,,
catalogos_clave_unidad2323,XVL,Contenedor para líquidos a granel,,,2017-07-26,,
catalogos_clave_unidad2324,XVN,Vehículo,Medio de transporte autopropulsado.,,2017-07-26,,
catalogos_clave_unidad2325,XVO,"Contenedor para sólido de partículas grandes a granel (""nódulos"")",,,2017-07-26,,
catalogos_clave_unidad2326,XVP,Envasado al vacío,,,2017-07-26,,
catalogos_clave_unidad2327,XVQ,Tanque para Gas licuado (a temperatura / presión anormal),,,2017-07-26,,
catalogos_clave_unidad2328,XVR,Contenedor para sólidos de partículas granulares a granel (Granos),,,2017-07-26,,
catalogos_clave_unidad2329,XVS,Contenedor de chatarra a granel,Chatarra suelta o sin empaquetar transportada a granel.,,2017-07-26,,
catalogos_clave_unidad2330,XVY,"Contenedor para sólido de partículas finas a granel (""polvos"")",,,2017-07-26,,
catalogos_clave_unidad2331,XWA,Contenedor de granel intermedio,"Recipiente reutilizable hecho de metal, plástico, textiles, madera o materiales compuestos utilizados para facilitar el transporte de sólidos y líquidos a granel en volúmenes manejables.",,2017-07-26,,
catalogos_clave_unidad2332,XWB,Botella de mimbre,,,2017-07-26,,
catalogos_clave_unidad2333,XWC,Contenedor intermedio para gráneles y de acero,,,2017-07-26,,
catalogos_clave_unidad2334,XWD,Contenedor intermedio para gráneles y de aluminio,,,2017-07-26,,
catalogos_clave_unidad2335,XWF,Contenedor intermedio para gráneles y de metal,,,2017-07-26,,
catalogos_clave_unidad2336,XWG,Contenedor intermedio para gráneles y de acero presurizado menor a 10 kpa,,,2017-07-26,,
catalogos_clave_unidad2337,XWH,"Contenedor intermedio para gráneles y de aluminio, presurizado menor a 10 kpa",,,2017-07-26,,
catalogos_clave_unidad2338,XWJ,Contenedor intermedio para gráneles y de metal con una presión de 10 kpa,,,2017-07-26,,
catalogos_clave_unidad2339,XWK,Contenedor intermedio para gráneles y de acero para líquido,,,2017-07-26,,
catalogos_clave_unidad2340,XWL,Contenedor intermedio para gráneles y de aluminio para líquido,,,2017-07-26,,
catalogos_clave_unidad2341,XWM,Contenedor intermedio para gráneles y de metal para líquido,,,2017-07-26,,
catalogos_clave_unidad2342,XWN,Contenedor intermedio para gráneles con tejido plástico sin capa con revestimiento,,,2017-07-26,,
catalogos_clave_unidad2343,XWP,Contenedor intermedio para gráneles con tejido plástico y recubierto,,,2017-07-26,,
catalogos_clave_unidad2344,XWQ,Contenedor intermedio para gráneles con tejido plástico con revestimiento,,,2017-07-26,,
catalogos_clave_unidad2345,XWR,"Contenedor intermedio para gráneles con tejido plástico, revestido y con forro",,,2017-07-26,,
catalogos_clave_unidad2346,XWS,Contenedor intermedio para gráneles con película de plástico,,,2017-07-26,,
catalogos_clave_unidad2347,XWT,Contenedor intermedio para gráneles textil sin capa / forro,,,2017-07-26,,
catalogos_clave_unidad2348,XWU,Contenedor intermedio para gráneles de madera natural con forro interior,,,2017-07-26,,
catalogos_clave_unidad2349,XWV,Contenedor intermedio para gráneles textil recubierto,,,2017-07-26,,
catalogos_clave_unidad2350,XWW,Contenedor intermedio para gráneles textil con revestimiento,,,2017-07-26,,
catalogos_clave_unidad2351,XWX,Contenedor intermedio para gráneles textil recubierto y con forro,,,2017-07-26,,
catalogos_clave_unidad2352,XWY,Contenedor intermedio para gráneles contrachapado con revestimiento interior,,,2017-07-26,,
catalogos_clave_unidad2353,XWZ,Contenedor intermedio para gráneles de madera reconstituida con revestimiento interior,,,2017-07-26,,
catalogos_clave_unidad2354,XXA,"Bolsa de tejido plástico, sin abrigo interior ni forro",,,2017-07-26,,
catalogos_clave_unidad2355,XXB,Bolsa de tejido plástico a prueba de filtraciones,,,2017-07-26,,
catalogos_clave_unidad2356,XXC,Bolsa de tejido plástico resistente al agua,,,2017-07-26,,
catalogos_clave_unidad2357,XXD,Bolsa con película de plástico,,,2017-07-26,,
catalogos_clave_unidad2358,XXF,Bolsa textil sin capa ni forro interior,,,2017-07-26,,
catalogos_clave_unidad2359,XXG,Bolsa textil a prueba de filtraciones,,,2017-07-26,,
catalogos_clave_unidad2360,XXH,Bolsa textil resistente al agua,,,2017-07-26,,
catalogos_clave_unidad2361,XXJ,Bolsa de papel multi-pared,,,2017-07-26,,
catalogos_clave_unidad2362,XXK,"Bolsa de papel multi-pared, resistente al agua",,,2017-07-26,,
catalogos_clave_unidad2363,XYA,"Empaque compuesto, recipiente de plástico en tambor de acero",,,2017-07-26,,
catalogos_clave_unidad2364,XYB,"Empaque compuesto, recipiente de plástico en cajas de acero",,,2017-07-26,,
catalogos_clave_unidad2365,XYC,"Empaque compuesto, recipiente de plástico en tambor de aluminio",,,2017-07-26,,
catalogos_clave_unidad2366,XYD,"Empaque compuesto, recipiente de plástico en cajón de aluminio",,,2017-07-26,,
catalogos_clave_unidad2367,XYF,"Empaque compuesto, recipiente de plástico en caja de madera",,,2017-07-26,,
catalogos_clave_unidad2368,XYG,"Empaque compuesto, recipiente de plástico en tambor de madera contrachapada",,,2017-07-26,,
